anio,codigo_comuna,sector_modelo,codigo_indicador,valor
2018,1405,Educacion,EEE.05.03.000.000.000,4392780.0
2018,1101,Educacion,EEE.05.03.000.000.000,28701655.0
2018,1401,Educacion,EEE.05.03.000.000.000,8499975.0
2018,1402,Educacion,EEE.05.03.000.000.000,1348079.0
2018,2101,Educacion,EEE.05.03.000.000.000,86076669.0
2018,2102,Educacion,EEE.05.03.000.000.000,6019038.0
2018,2103,Educacion,EEE.05.03.000.000.000,1351958.0
2018,2104,Educacion,EEE.05.03.000.000.000,5553697.0
2018,2201,Educacion,EEE.05.03.000.000.000,42101693.0
2018,2202,Educacion,EEE.05.03.000.000.000,311215.0
2018,2203,Educacion,EEE.05.03.000.000.000,4945281.0
2018,2301,Educacion,EEE.05.03.000.000.000,10550913.0
2018,2302,Educacion,EEE.05.03.000.000.000,2442396.0
2018,3201,Educacion,EEE.05.03.000.000.000,5633422.0
2018,3101,Educacion,EEE.05.03.000.000.000,39815386.0
2018,3102,Educacion,EEE.05.03.000.000.000,5476759.0
2018,3103,Educacion,EEE.05.03.000.000.000,6579192.0
2018,3202,Educacion,EEE.05.03.000.000.000,4453014.0
2018,3301,Educacion,EEE.05.03.000.000.000,0.0
2018,3302,Educacion,EEE.05.03.000.000.000,0.0
2018,3303,Educacion,EEE.05.03.000.000.000,0.0
2018,3304,Educacion,EEE.05.03.000.000.000,0.0
2018,4101,Educacion,EEE.05.03.000.000.000,16890798.0
2018,4102,Educacion,EEE.05.03.000.000.000,0.0
2018,4103,Educacion,EEE.05.03.000.000.000,0.0
2018,4104,Educacion,EEE.05.03.000.000.000,2849021.0
2018,4105,Educacion,EEE.05.03.000.000.000,2947486.0
2018,4106,Educacion,EEE.05.03.000.000.000,7808493.0
2018,4201,Educacion,EEE.05.03.000.000.000,10979818.0
2018,4202,Educacion,EEE.05.03.000.000.000,4417273.0
2018,4203,Educacion,EEE.05.03.000.000.000,5770393.0
2018,4204,Educacion,EEE.05.03.000.000.000,5962543.0
2018,4301,Educacion,EEE.05.03.000.000.000,33249647.0
2018,4302,Educacion,EEE.05.03.000.000.000,5911515.0
2018,4303,Educacion,EEE.05.03.000.000.000,12538708.0
2018,4304,Educacion,EEE.05.03.000.000.000,3891641.0
2018,4305,Educacion,EEE.05.03.000.000.000,2809353.0
2018,5502,Educacion,EEE.05.03.000.000.000,6569995.0
2018,5101,Educacion,EEE.05.03.000.000.000,45614350.0
2018,5102,Educacion,EEE.05.03.000.000.000,6188025.0
2018,5103,Educacion,EEE.05.03.000.000.000,4179336.0
2018,5104,Educacion,EEE.05.03.000.000.000,675898.0
2018,5105,Educacion,EEE.05.03.000.000.000,4755481.0
2018,5107,Educacion,EEE.05.03.000.000.000,6132560.0
2018,5109,Educacion,EEE.05.03.000.000.000,31462756.0
2018,5201,Educacion,EEE.05.03.000.000.000,3290254.0
2018,5301,Educacion,EEE.05.03.000.000.000,12255424.0
2018,5302,Educacion,EEE.05.03.000.000.000,3332043.0
2018,5303,Educacion,EEE.05.03.000.000.000,1848747.0
2018,5304,Educacion,EEE.05.03.000.000.000,4270153.0
2018,5401,Educacion,EEE.05.03.000.000.000,8816981.0
2018,5402,Educacion,EEE.05.03.000.000.000,7530213.0
2018,5403,Educacion,EEE.05.03.000.000.000,2466764.0
2018,5404,Educacion,EEE.05.03.000.000.000,3405621.0
2018,5405,Educacion,EEE.05.03.000.000.000,3411366.0
2018,5501,Educacion,EEE.05.03.000.000.000,14788811.0
2018,5503,Educacion,EEE.05.03.000.000.000,4200038.0
2018,5504,Educacion,EEE.05.03.000.000.000,2089233.0
2018,5506,Educacion,EEE.05.03.000.000.000,3712907.0
2018,5601,Educacion,EEE.05.03.000.000.000,13101114.0
2018,5602,Educacion,EEE.05.03.000.000.000,3173100.0
2018,5603,Educacion,EEE.05.03.000.000.000,5525159.0
2018,5604,Educacion,EEE.05.03.000.000.000,3566217.0
2018,5605,Educacion,EEE.05.03.000.000.000,2487063.0
2018,5606,Educacion,EEE.05.03.000.000.000,3921992.0
2018,5701,Educacion,EEE.05.03.000.000.000,18573036.0
2018,5702,Educacion,EEE.05.03.000.000.000,4589898.0
2018,5704,Educacion,EEE.05.03.000.000.000,2888100.0
2018,5705,Educacion,EEE.05.03.000.000.000,4466318.0
2018,5706,Educacion,EEE.05.03.000.000.000,2972005.0
2018,5801,Educacion,EEE.05.03.000.000.000,13513946.0
2018,5802,Educacion,EEE.05.03.000.000.000,7556622.0
2018,5803,Educacion,EEE.05.03.000.000.000,4248414.0
2018,5804,Educacion,EEE.05.03.000.000.000,11850679.0
2018,5703,Educacion,EEE.05.03.000.000.000,6406283.0
2018,6101,Educacion,EEE.05.03.000.000.000,36316423.0
2018,6102,Educacion,EEE.05.03.000.000.000,3901952.0
2018,6103,Educacion,EEE.05.03.000.000.000,1881720.0
2018,6104,Educacion,EEE.05.03.000.000.000,6331201.0
2018,6105,Educacion,EEE.05.03.000.000.000,5369888.0
2018,6106,Educacion,EEE.05.03.000.000.000,4910842.0
2018,6107,Educacion,EEE.05.03.000.000.000,7350220.0
2018,6108,Educacion,EEE.05.03.000.000.000,6205967.0
2018,6109,Educacion,EEE.05.03.000.000.000,4249791.0
2018,6110,Educacion,EEE.05.03.000.000.000,7589539.0
2018,6111,Educacion,EEE.05.03.000.000.000,3306702.0
2018,6112,Educacion,EEE.05.03.000.000.000,3236268.0
2018,6113,Educacion,EEE.05.03.000.000.000,6211159.0
2018,6114,Educacion,EEE.05.03.000.000.000,3249538.0
2018,6115,Educacion,EEE.05.03.000.000.000,19655166.0
2018,6116,Educacion,EEE.05.03.000.000.000,5499229.0
2018,6117,Educacion,EEE.05.03.000.000.000,12423616.0
2018,6201,Educacion,EEE.05.03.000.000.000,5745391.0
2018,6202,Educacion,EEE.05.03.000.000.000,1091818.0
2018,6203,Educacion,EEE.05.03.000.000.000,2668858.0
2018,6205,Educacion,EEE.05.03.000.000.000,3184274.0
2018,6206,Educacion,EEE.05.03.000.000.000,2050888.0
2018,6301,Educacion,EEE.05.03.000.000.000,15156172.0
2018,6302,Educacion,EEE.05.03.000.000.000,5681048.0
2018,6303,Educacion,EEE.05.03.000.000.000,10393114.0
2018,6304,Educacion,EEE.05.03.000.000.000,2811313.0
2018,6305,Educacion,EEE.05.03.000.000.000,4069260.0
2018,6306,Educacion,EEE.05.03.000.000.000,3188537.0
2018,6307,Educacion,EEE.05.03.000.000.000,4266155.0
2018,6308,Educacion,EEE.05.03.000.000.000,2725300.0
2018,6309,Educacion,EEE.05.03.000.000.000,1095434.0
2018,6310,Educacion,EEE.05.03.000.000.000,11929246.0
2018,6204,Educacion,EEE.05.03.000.000.000,3026621.0
2018,7101,Educacion,EEE.05.03.000.000.000,46558076.0
2018,7102,Educacion,EEE.05.03.000.000.000,11967766.0
2018,7103,Educacion,EEE.05.03.000.000.000,4417005.0
2018,7104,Educacion,EEE.05.03.000.000.000,2969723.0
2018,7105,Educacion,EEE.05.03.000.000.000,5436056.0
2018,7106,Educacion,EEE.05.03.000.000.000,3373161.0
2018,7107,Educacion,EEE.05.03.000.000.000,2314430.0
2018,7108,Educacion,EEE.05.03.000.000.000,5336587.0
2018,7109,Educacion,EEE.05.03.000.000.000,13195302.0
2018,7110,Educacion,EEE.05.03.000.000.000,3334570.0
2018,7201,Educacion,EEE.05.03.000.000.000,13433533.0
2018,7202,Educacion,EEE.05.03.000.000.000,3755360.0
2018,7203,Educacion,EEE.05.03.000.000.000,4740544.0
2018,7301,Educacion,EEE.05.03.000.000.000,25667665.0
2018,7302,Educacion,EEE.05.03.000.000.000,4283391.0
2018,7303,Educacion,EEE.05.03.000.000.000,2901624.0
2018,7304,Educacion,EEE.05.03.000.000.000,9084246.0
2018,7305,Educacion,EEE.05.03.000.000.000,3646645.0
2018,7306,Educacion,EEE.05.03.000.000.000,4998528.0
2018,7307,Educacion,EEE.05.03.000.000.000,5977520.0
2018,7308,Educacion,EEE.05.03.000.000.000,9372257.0
2018,7309,Educacion,EEE.05.03.000.000.000,2174837.0
2018,7401,Educacion,EEE.05.03.000.000.000,25836785.0
2018,7402,Educacion,EEE.05.03.000.000.000,7653363.0
2018,7403,Educacion,EEE.05.03.000.000.000,10438249.0
2018,7404,Educacion,EEE.05.03.000.000.000,10488828.0
2018,7405,Educacion,EEE.05.03.000.000.000,7709613.0
2018,7406,Educacion,EEE.05.03.000.000.000,11985863.0
2018,7407,Educacion,EEE.05.03.000.000.000,5478330.0
2018,7408,Educacion,EEE.05.03.000.000.000,4620799.0
2018,8101,Educacion,EEE.05.03.000.000.000,26077881.0
2018,8102,Educacion,EEE.05.03.000.000.000,24797391.0
2018,8103,Educacion,EEE.05.03.000.000.000,8165698.0
2018,8104,Educacion,EEE.05.03.000.000.000,4578607.0
2018,8105,Educacion,EEE.05.03.000.000.000,7356170.0
2018,8106,Educacion,EEE.05.03.000.000.000,13725609.0
2018,8107,Educacion,EEE.05.03.000.000.000,11105065.0
2018,8108,Educacion,EEE.05.03.000.000.000,11738943.0
2018,8109,Educacion,EEE.05.03.000.000.000,4116265.0
2018,8110,Educacion,EEE.05.03.000.000.000,29148029.0
2018,8111,Educacion,EEE.05.03.000.000.000,20593256.0
2018,8112,Educacion,EEE.05.03.000.000.000,12032144.0
2018,8201,Educacion,EEE.05.03.000.000.000,14113606.0
2018,8202,Educacion,EEE.05.03.000.000.000,14268099.0
2018,8203,Educacion,EEE.05.03.000.000.000,12449048.0
2018,8204,Educacion,EEE.05.03.000.000.000,2913123.0
2018,8205,Educacion,EEE.05.03.000.000.000,12560096.0
2018,8301,Educacion,EEE.05.03.000.000.000,37041522.0
2018,8302,Educacion,EEE.05.03.000.000.000,1969202.0
2018,8303,Educacion,EEE.05.03.000.000.000,9028097.0
2018,8304,Educacion,EEE.05.03.000.000.000,9358022.0
2018,8305,Educacion,EEE.05.03.000.000.000,12116487.0
2018,8306,Educacion,EEE.05.03.000.000.000,8972129.0
2018,8307,Educacion,EEE.05.03.000.000.000,4462453.0
2018,8308,Educacion,EEE.05.03.000.000.000,1572941.0
2018,8309,Educacion,EEE.05.03.000.000.000,3973932.0
2018,8310,Educacion,EEE.05.03.000.000.000,1085934.0
2018,8311,Educacion,EEE.05.03.000.000.000,5460300.0
2018,8312,Educacion,EEE.05.03.000.000.000,5346204.0
2018,8313,Educacion,EEE.05.03.000.000.000,6829322.0
2018,8314,Educacion,EEE.05.03.000.000.000,2675709.0
2018,8206,Educacion,EEE.05.03.000.000.000,8052041.0
2018,8207,Educacion,EEE.05.03.000.000.000,5723974.0
2018,9205,Educacion,EEE.05.03.000.000.000,5994421.0
2018,9101,Educacion,EEE.05.03.000.000.000,37712895.0
2018,9102,Educacion,EEE.05.03.000.000.000,0.0
2018,9103,Educacion,EEE.05.03.000.000.000,4962263.0
2018,9104,Educacion,EEE.05.03.000.000.000,2276965.0
2018,9105,Educacion,EEE.05.03.000.000.000,5706788.0
2018,9106,Educacion,EEE.05.03.000.000.000,6155269.0
2018,9107,Educacion,EEE.05.03.000.000.000,5309004.0
2018,9108,Educacion,EEE.05.03.000.000.000,12498868.0
2018,9109,Educacion,EEE.05.03.000.000.000,6897035.0
2018,9110,Educacion,EEE.05.03.000.000.000,1561910.0
2018,9111,Educacion,EEE.05.03.000.000.000,0.0
2018,9112,Educacion,EEE.05.03.000.000.000,6981324.0
2018,9113,Educacion,EEE.05.03.000.000.000,3127021.0
2018,9114,Educacion,EEE.05.03.000.000.000,5639297.0
2018,9115,Educacion,EEE.05.03.000.000.000,7119703.0
2018,9116,Educacion,EEE.05.03.000.000.000,0.0
2018,9117,Educacion,EEE.05.03.000.000.000,0.0
2018,9118,Educacion,EEE.05.03.000.000.000,0.0
2018,9119,Educacion,EEE.05.03.000.000.000,7088271.0
2018,9120,Educacion,EEE.05.03.000.000.000,8938783.0
2018,9121,Educacion,EEE.05.03.000.000.000,2237689.0
2018,9201,Educacion,EEE.05.03.000.000.000,18076224.0
2018,9202,Educacion,EEE.05.03.000.000.000,10009274.0
2018,9203,Educacion,EEE.05.03.000.000.000,6765685.0
2018,9204,Educacion,EEE.05.03.000.000.000,3041565.0
2018,9206,Educacion,EEE.05.03.000.000.000,3347308.0
2018,9207,Educacion,EEE.05.03.000.000.000,3803321.0
2018,9208,Educacion,EEE.05.03.000.000.000,5277174.0
2018,9209,Educacion,EEE.05.03.000.000.000,3639751.0
2018,9210,Educacion,EEE.05.03.000.000.000,6953864.0
2018,9211,Educacion,EEE.05.03.000.000.000,10287311.0
2018,10101,Educacion,EEE.05.03.000.000.000,51949198.0
2018,10102,Educacion,EEE.05.03.000.000.000,13259130.0
2018,10103,Educacion,EEE.05.03.000.000.000,0.0
2018,10104,Educacion,EEE.05.03.000.000.000,3774046.0
2018,10105,Educacion,EEE.05.03.000.000.000,6272413.0
2018,10106,Educacion,EEE.05.03.000.000.000,5423878.0
2018,10107,Educacion,EEE.05.03.000.000.000,4787273.0
2018,10108,Educacion,EEE.05.03.000.000.000,5116247.0
2018,10109,Educacion,EEE.05.03.000.000.000,8788272.0
2018,10201,Educacion,EEE.05.03.000.000.000,18242981.0
2018,10202,Educacion,EEE.05.03.000.000.000,10458873.0
2018,10203,Educacion,EEE.05.03.000.000.000,7249465.0
2018,10204,Educacion,EEE.05.03.000.000.000,2816072.0
2018,10205,Educacion,EEE.05.03.000.000.000,4590753.0
2018,10206,Educacion,EEE.05.03.000.000.000,1948331.0
2018,10207,Educacion,EEE.05.03.000.000.000,2469171.0
2018,10208,Educacion,EEE.05.03.000.000.000,0.0
2018,10209,Educacion,EEE.05.03.000.000.000,3078608.0
2018,10210,Educacion,EEE.05.03.000.000.000,6187025.0
2018,10301,Educacion,EEE.05.03.000.000.000,31384642.0
2018,10302,Educacion,EEE.05.03.000.000.000,2836585.0
2018,10303,Educacion,EEE.05.03.000.000.000,4322323.0
2018,10304,Educacion,EEE.05.03.000.000.000,4297353.0
2018,10305,Educacion,EEE.05.03.000.000.000,3822407.0
2018,10306,Educacion,EEE.05.03.000.000.000,1967368.0
2018,10307,Educacion,EEE.05.03.000.000.000,2821979.0
2018,10401,Educacion,EEE.05.03.000.000.000,2888348.0
2018,10402,Educacion,EEE.05.03.000.000.000,2167909.0
2018,10403,Educacion,EEE.05.03.000.000.000,5346076.0
2018,10404,Educacion,EEE.05.03.000.000.000,1461653.0
2018,11201,Educacion,EEE.05.03.000.000.000,10864696.0
2018,11102,Educacion,EEE.05.03.000.000.000,714841.0
2018,11202,Educacion,EEE.05.03.000.000.000,4536976.0
2018,11203,Educacion,EEE.05.03.000.000.000,1272142.0
2018,11301,Educacion,EEE.05.03.000.000.000,3158088.0
2018,11302,Educacion,EEE.05.03.000.000.000,842240.0
2018,11303,Educacion,EEE.05.03.000.000.000,658534.0
2018,11401,Educacion,EEE.05.03.000.000.000,3407297.0
2018,11402,Educacion,EEE.05.03.000.000.000,2106241.0
2018,11101,Educacion,EEE.05.03.000.000.000,15895832.0
2018,12101,Educacion,EEE.05.03.000.000.000,28642993.0
2018,12102,Educacion,EEE.05.03.000.000.000,522573.0
2018,12103,Educacion,EEE.05.03.000.000.000,290599.0
2018,12104,Educacion,EEE.05.03.000.000.000,468037.0
2018,12201,Educacion,EEE.05.03.000.000.000,2079261.0
2018,12301,Educacion,EEE.05.03.000.000.000,3326690.0
2018,12302,Educacion,EEE.05.03.000.000.000,595241.0
2018,12303,Educacion,EEE.05.03.000.000.000,438673.0
2018,12401,Educacion,EEE.05.03.000.000.000,8130211.0
2018,12402,Educacion,EEE.05.03.000.000.000,773848.0
2018,12202,Educacion,EEE.05.03.000.000.000,0.0
2018,13201,Educacion,EEE.05.03.000.000.000,42035373.0
2018,13113,Educacion,EEE.05.03.000.000.000,10751458.0
2018,13114,Educacion,EEE.05.03.000.000.000,20179419.0
2018,13116,Educacion,EEE.05.03.000.000.000,10756875.0
2018,13117,Educacion,EEE.05.03.000.000.000,0.0
2018,13118,Educacion,EEE.05.03.000.000.000,10125849.0
2018,13119,Educacion,EEE.05.03.000.000.000,41099719.0
2018,13120,Educacion,EEE.05.03.000.000.000,17564290.0
2018,13122,Educacion,EEE.05.03.000.000.000,21798936.0
2018,13123,Educacion,EEE.05.03.000.000.000,21030047.0
2018,13124,Educacion,EEE.05.03.000.000.000,0.0
2018,13125,Educacion,EEE.05.03.000.000.000,18632800.0
2018,13126,Educacion,EEE.05.03.000.000.000,19792975.0
2018,13127,Educacion,EEE.05.03.000.000.000,19111330.0
2018,13128,Educacion,EEE.05.03.000.000.000,13997712.0
2018,13129,Educacion,EEE.05.03.000.000.000,8348311.0
2018,13130,Educacion,EEE.05.03.000.000.000,8758006.0
2018,13115,Educacion,EEE.05.03.000.000.000,7614219.0
2018,13110,Educacion,EEE.05.03.000.000.000,27433144.0
2018,13111,Educacion,EEE.05.03.000.000.000,10840010.0
2018,13131,Educacion,EEE.05.03.000.000.000,10008906.0
2018,13101,Educacion,EEE.05.03.000.000.000,59380173.0
2018,13102,Educacion,EEE.05.03.000.000.000,7789865.0
2018,13103,Educacion,EEE.05.03.000.000.000,0.0
2018,13104,Educacion,EEE.05.03.000.000.000,17998043.0
2018,13105,Educacion,EEE.05.03.000.000.000,16222028.0
2018,13106,Educacion,EEE.05.03.000.000.000,16895734.0
2018,13107,Educacion,EEE.05.03.000.000.000,11101457.0
2018,13108,Educacion,EEE.05.03.000.000.000,9753179.0
2018,13109,Educacion,EEE.05.03.000.000.000,6801300.0
2018,13132,Educacion,EEE.05.03.000.000.000,6334719.0
2018,13202,Educacion,EEE.05.03.000.000.000,6535968.0
2018,13203,Educacion,EEE.05.03.000.000.000,4450116.0
2018,13301,Educacion,EEE.05.03.000.000.000,25418011.0
2018,13302,Educacion,EEE.05.03.000.000.000,13465852.0
2018,13303,Educacion,EEE.05.03.000.000.000,4284431.0
2018,13401,Educacion,EEE.05.03.000.000.000,37893306.0
2018,13402,Educacion,EEE.05.03.000.000.000,14167744.0
2018,13403,Educacion,EEE.05.03.000.000.000,4586468.0
2018,13404,Educacion,EEE.05.03.000.000.000,14623078.0
2018,13501,Educacion,EEE.05.03.000.000.000,20538015.0
2018,13502,Educacion,EEE.05.03.000.000.000,3530998.0
2018,13503,Educacion,EEE.05.03.000.000.000,5930758.0
2018,13504,Educacion,EEE.05.03.000.000.000,5288112.0
2018,13505,Educacion,EEE.05.03.000.000.000,4360067.0
2018,13601,Educacion,EEE.05.03.000.000.000,13654499.0
2018,13602,Educacion,EEE.05.03.000.000.000,6045495.0
2018,13603,Educacion,EEE.05.03.000.000.000,7224707.0
2018,13604,Educacion,EEE.05.03.000.000.000,4231776.0
2018,13605,Educacion,EEE.05.03.000.000.000,7547673.0
2018,13121,Educacion,EEE.05.03.000.000.000,9917950.0
2018,13112,Educacion,EEE.05.03.000.000.000,14006131.0
2018,14202,Educacion,EEE.05.03.000.000.000,5211017.0
2018,14203,Educacion,EEE.05.03.000.000.000,4476080.0
2018,14204,Educacion,EEE.05.03.000.000.000,9903879.0
2018,14101,Educacion,EEE.05.03.000.000.000,31495930.0
2018,14201,Educacion,EEE.05.03.000.000.000,12221489.0
2018,14102,Educacion,EEE.05.03.000.000.000,2272794.0
2018,14103,Educacion,EEE.05.03.000.000.000,4651707.0
2018,14104,Educacion,EEE.05.03.000.000.000,3355402.0
2018,14105,Educacion,EEE.05.03.000.000.000,1946308.0
2018,14106,Educacion,EEE.05.03.000.000.000,4075174.0
2018,14107,Educacion,EEE.05.03.000.000.000,6252218.0
2018,14108,Educacion,EEE.05.03.000.000.000,10484047.0
2018,15101,Educacion,EEE.05.03.000.000.000,46330815.0
2018,15102,Educacion,EEE.05.03.000.000.000,899047.0
2018,15201,Educacion,EEE.05.03.000.000.000,1553120.0
2018,15202,Educacion,EEE.05.03.000.000.000,688370.0
2018,16101,Educacion,EEE.05.03.000.000.000,27777029.0
2018,16102,Educacion,EEE.05.03.000.000.000,6943747.0
2018,16202,Educacion,EEE.05.03.000.000.000,2795566.0
2018,16203,Educacion,EEE.05.03.000.000.000,7117944.0
2018,16302,Educacion,EEE.05.03.000.000.000,5576011.0
2018,16103,Educacion,EEE.05.03.000.000.000,4215415.0
2018,16104,Educacion,EEE.05.03.000.000.000,7633044.0
2018,16204,Educacion,EEE.05.03.000.000.000,3097663.0
2018,16303,Educacion,EEE.05.03.000.000.000,5536162.0
2018,16105,Educacion,EEE.05.03.000.000.000,4266389.0
2018,16106,Educacion,EEE.05.03.000.000.000,3935555.0
2018,16205,Educacion,EEE.05.03.000.000.000,2037113.0
2018,16107,Educacion,EEE.05.03.000.000.000,5856821.0
2018,16201,Educacion,EEE.05.03.000.000.000,4807176.0
2018,16301,Educacion,EEE.05.03.000.000.000,14871409.0
2018,16304,Educacion,EEE.05.03.000.000.000,2772086.0
2018,16108,Educacion,EEE.05.03.000.000.000,5474107.0
2018,16305,Educacion,EEE.05.03.000.000.000,8219898.0
2018,16207,Educacion,EEE.05.03.000.000.000,2814819.0
2018,16109,Educacion,EEE.05.03.000.000.000,4955581.0
2018,16206,Educacion,EEE.05.03.000.000.000,2816866.0
2018,1403,Educacion,EEE.08.03.000.000.000,0.0
2018,1107,Educacion,EEE.08.03.000.000.000,0.0
2018,1404,Educacion,EEE.08.03.000.000.000,0.0
2018,1405,Educacion,EEE.08.03.000.000.000,0.0
2018,1101,Educacion,EEE.08.03.000.000.000,0.0
2018,1401,Educacion,EEE.08.03.000.000.000,0.0
2018,1402,Educacion,EEE.08.03.000.000.000,0.0
2018,2101,Educacion,EEE.08.03.000.000.000,0.0
2018,2102,Educacion,EEE.08.03.000.000.000,0.0
2018,2103,Educacion,EEE.08.03.000.000.000,0.0
2018,2104,Educacion,EEE.08.03.000.000.000,0.0
2018,2201,Educacion,EEE.08.03.000.000.000,0.0
2018,2202,Educacion,EEE.08.03.000.000.000,0.0
2018,2203,Educacion,EEE.08.03.000.000.000,0.0
2018,2301,Educacion,EEE.08.03.000.000.000,0.0
2018,2302,Educacion,EEE.08.03.000.000.000,0.0
2018,3201,Educacion,EEE.08.03.000.000.000,0.0
2018,3101,Educacion,EEE.08.03.000.000.000,0.0
2018,3102,Educacion,EEE.08.03.000.000.000,0.0
2018,3103,Educacion,EEE.08.03.000.000.000,0.0
2018,3202,Educacion,EEE.08.03.000.000.000,0.0
2018,3301,Educacion,EEE.08.03.000.000.000,0.0
2018,3302,Educacion,EEE.08.03.000.000.000,0.0
2018,3303,Educacion,EEE.08.03.000.000.000,0.0
2018,3304,Educacion,EEE.08.03.000.000.000,0.0
2018,4101,Educacion,EEE.08.03.000.000.000,0.0
2018,4102,Educacion,EEE.08.03.000.000.000,0.0
2018,4103,Educacion,EEE.08.03.000.000.000,0.0
2018,4104,Educacion,EEE.08.03.000.000.000,0.0
2018,4105,Educacion,EEE.08.03.000.000.000,0.0
2018,4106,Educacion,EEE.08.03.000.000.000,0.0
2018,4201,Educacion,EEE.08.03.000.000.000,0.0
2018,4202,Educacion,EEE.08.03.000.000.000,0.0
2018,4203,Educacion,EEE.08.03.000.000.000,0.0
2018,4204,Educacion,EEE.08.03.000.000.000,0.0
2018,4301,Educacion,EEE.08.03.000.000.000,0.0
2018,4302,Educacion,EEE.08.03.000.000.000,0.0
2018,4303,Educacion,EEE.08.03.000.000.000,0.0
2018,4304,Educacion,EEE.08.03.000.000.000,0.0
2018,4305,Educacion,EEE.08.03.000.000.000,0.0
2018,5502,Educacion,EEE.08.03.000.000.000,0.0
2018,5101,Educacion,EEE.08.03.000.000.000,0.0
2018,5102,Educacion,EEE.08.03.000.000.000,0.0
2018,5103,Educacion,EEE.08.03.000.000.000,0.0
2018,5104,Educacion,EEE.08.03.000.000.000,0.0
2018,5105,Educacion,EEE.08.03.000.000.000,0.0
2018,5107,Educacion,EEE.08.03.000.000.000,0.0
2018,5109,Educacion,EEE.08.03.000.000.000,0.0
2018,5201,Educacion,EEE.08.03.000.000.000,0.0
2018,5301,Educacion,EEE.08.03.000.000.000,0.0
2018,5302,Educacion,EEE.08.03.000.000.000,0.0
2018,5303,Educacion,EEE.08.03.000.000.000,0.0
2018,5304,Educacion,EEE.08.03.000.000.000,0.0
2018,5401,Educacion,EEE.08.03.000.000.000,0.0
2018,5402,Educacion,EEE.08.03.000.000.000,0.0
2018,5403,Educacion,EEE.08.03.000.000.000,0.0
2018,5404,Educacion,EEE.08.03.000.000.000,0.0
2018,5405,Educacion,EEE.08.03.000.000.000,0.0
2018,5501,Educacion,EEE.08.03.000.000.000,0.0
2018,5503,Educacion,EEE.08.03.000.000.000,0.0
2018,5504,Educacion,EEE.08.03.000.000.000,0.0
2018,5506,Educacion,EEE.08.03.000.000.000,0.0
2018,5601,Educacion,EEE.08.03.000.000.000,0.0
2018,5602,Educacion,EEE.08.03.000.000.000,0.0
2018,5603,Educacion,EEE.08.03.000.000.000,0.0
2018,5604,Educacion,EEE.08.03.000.000.000,0.0
2018,5605,Educacion,EEE.08.03.000.000.000,0.0
2018,5606,Educacion,EEE.08.03.000.000.000,0.0
2018,5701,Educacion,EEE.08.03.000.000.000,0.0
2018,5702,Educacion,EEE.08.03.000.000.000,0.0
2018,5704,Educacion,EEE.08.03.000.000.000,0.0
2018,5705,Educacion,EEE.08.03.000.000.000,0.0
2018,5706,Educacion,EEE.08.03.000.000.000,0.0
2018,5801,Educacion,EEE.08.03.000.000.000,0.0
2018,5802,Educacion,EEE.08.03.000.000.000,0.0
2018,5803,Educacion,EEE.08.03.000.000.000,0.0
2018,5804,Educacion,EEE.08.03.000.000.000,0.0
2018,5703,Educacion,EEE.08.03.000.000.000,0.0
2018,6101,Educacion,EEE.08.03.000.000.000,0.0
2018,6102,Educacion,EEE.08.03.000.000.000,0.0
2018,6103,Educacion,EEE.08.03.000.000.000,0.0
2018,6104,Educacion,EEE.08.03.000.000.000,0.0
2018,6105,Educacion,EEE.08.03.000.000.000,0.0
2018,6106,Educacion,EEE.08.03.000.000.000,0.0
2018,6107,Educacion,EEE.08.03.000.000.000,0.0
2018,6108,Educacion,EEE.08.03.000.000.000,0.0
2018,6109,Educacion,EEE.08.03.000.000.000,0.0
2018,6110,Educacion,EEE.08.03.000.000.000,0.0
2018,6111,Educacion,EEE.08.03.000.000.000,0.0
2018,6112,Educacion,EEE.08.03.000.000.000,0.0
2018,6113,Educacion,EEE.08.03.000.000.000,0.0
2018,6114,Educacion,EEE.08.03.000.000.000,0.0
2018,6115,Educacion,EEE.08.03.000.000.000,0.0
2018,6116,Educacion,EEE.08.03.000.000.000,0.0
2018,6117,Educacion,EEE.08.03.000.000.000,0.0
2018,6201,Educacion,EEE.08.03.000.000.000,0.0
2018,6202,Educacion,EEE.08.03.000.000.000,0.0
2018,6203,Educacion,EEE.08.03.000.000.000,0.0
2018,6205,Educacion,EEE.08.03.000.000.000,0.0
2018,6206,Educacion,EEE.08.03.000.000.000,0.0
2018,6301,Educacion,EEE.08.03.000.000.000,0.0
2018,6302,Educacion,EEE.08.03.000.000.000,0.0
2018,6303,Educacion,EEE.08.03.000.000.000,0.0
2018,6304,Educacion,EEE.08.03.000.000.000,0.0
2018,6305,Educacion,EEE.08.03.000.000.000,0.0
2018,6306,Educacion,EEE.08.03.000.000.000,0.0
2018,6307,Educacion,EEE.08.03.000.000.000,0.0
2018,6308,Educacion,EEE.08.03.000.000.000,0.0
2018,6309,Educacion,EEE.08.03.000.000.000,0.0
2018,6310,Educacion,EEE.08.03.000.000.000,0.0
2018,6204,Educacion,EEE.08.03.000.000.000,0.0
2018,7101,Educacion,EEE.08.03.000.000.000,0.0
2018,7102,Educacion,EEE.08.03.000.000.000,0.0
2018,7103,Educacion,EEE.08.03.000.000.000,0.0
2018,7104,Educacion,EEE.08.03.000.000.000,0.0
2018,7105,Educacion,EEE.08.03.000.000.000,0.0
